Region	Country	ISO code	ADM1	Latitude	Longitude	Year start	Year end	Age start	Age end	Combined Prevalence	Maximum Prevalence
Africa	Uganda	UG	Hoima	1.7332	31.307501	2004	2004	5	16	0.283019	0.3
Africa	Uganda	UG	Iganga	0.334	33.6707	2004	2004	5	16	0.817613	0.86667
Africa	Uganda	UG	Iganga	0.4219	33.572102	2004	2004	5	16	0.817613	0.86667
Africa	Uganda	UG	Iganga	0.4016	33.6408	2004	2004	5	16	0.943396	1
Africa	Uganda	UG	Hoima	1.6718	31.251301	2004	2004	5	16	0.09434	0.1
Africa	Uganda	UG	Iganga	0.3212	33.6283	2004	2004	5	16	0.660377	0.7
Africa	Uganda	UG	Iganga	0.4062	33.595798	2004	2004	5	16	0.471698	0.5
Africa	Uganda	UG	Iganga	0.1113	33.599899	2004	2004	5	16	0.660377	0.7
Africa	Uganda	UG	Iganga	0.4202	33.6026	2004	2004	5	16	0.911953	0.96667
Africa	Uganda	UG	Iganga	0.3998	33.565399	2004	2004	5	16	0.911953	0.96667
Africa	Uganda	UG	Iganga	0.4103	33.592701	2004	2004	5	16	0.754717	0.8
Africa	Uganda	UG	Hoima	1.581	31.186501	2004	2004	5	16	0.471698	0.5
Africa	Uganda	UG	Iganga	0.022	33.6366	2004	2004	5	16	0	0
Africa	Uganda	UG	Iganga	0.1373	33.550499	2004	2004	5	16	0.849057	0.9
Africa	Uganda	UG	Iganga	-0.0455	33.618401	2004	2004	5	16	0.754717	0.8
Africa	Uganda	UG	Iganga	0.2616	33.575199	2004	2004	5	16	0.723274	0.76667
Africa	Uganda	UG	Iganga	-0.0106	33.654099	2004	2004	5	16	0.723274	0.76667
Africa	Uganda	UG	Iganga	0.3459	33.629902	2004	2004	5	16	0.849057	0.9
Africa	Uganda	UG	Iganga	0.4032	33.619499	2004	2004	5	16	0.817613	0.86667
Africa	Uganda	UG	Iganga	0.4436	33.4823	2004	2004	5	16	0.537736	0.57
Africa	Uganda	UG	Hoima	1.4939	31.284201	2004	2004	5	16	0.408802	0.43333
Africa	Uganda	UG	Iganga	0.4212	33.555901	2004	2004	5	16	0.723274	0.76667
Africa	Uganda	UG	Iganga	0.1776	33.516701	2004	2004	5	16	0.537736	0.57
Africa	Uganda	UG	Iganga	0.3111	33.665401	2004	2004	5	16	0.754717	0.8
Africa	Uganda	UG	Iganga	0.3881	33.622299	2004	2004	5	16	0.817613	0.86667
Africa	Uganda	UG	Iganga	0.3606	33.620399	2004	2004	5	16	0.754717	0.8
Africa	Uganda	UG	Iganga	0.1236	33.574799	2004	2004	5	16	0.628934	0.66667
Africa	Uganda	UG	Soroti	1.65383	33.370701	2005	2005	5	16	0.386642	0.40984
Africa	Uganda	UG	Kitgum	3.4036	32.608799	1998	2005	7	14	0.314643	0.32203
Africa	Uganda	UG	Moyo	3.7123	31.7836	1998	2005	9	16	0.487962	0.51724
Africa	Uganda	UG	Apac	2.50895	32.464901	1998	2005	8	13	0.625468	0.45902
Africa	Uganda	UG	Iganga	0.5343	33.8741	2002	2002	5	16	0.415736	0.44068
Africa	Uganda	UG	Moyo	3.28573	31.6443	1998	2005	8	16	0.719538	0.76271
Africa	Uganda	UG	Lira	1.55203	32.826801	2002	2002	5	16	0.711321	0.754
Africa	Uganda	UG	Apac	2.47488	32.631699	1998	2005	7	14	0.612074	0.59677
Africa	Uganda	UG	Lira	2.18536	33.2038	2002	2002	5	16	0.347264	0.29
Africa	Uganda	UG	Moroto	2.45252	34.472301	1998	2005	8	18	0.200113	0.21212
Africa	Uganda	UG	Jinja	0.41925	33.2155	1998	2005	8	14	0.475353	0.44828
Africa	Uganda	UG	Arua	3.25155	31.0488	1998	2005	8	15	0.718104	0.76119
Africa	Uganda	UG	Rukungiri	-0.766667	29.950001	2005	2005	5	16	0.396458	0.23729
Africa	Uganda	UG	Moyo	3.43718	31.795099	1998	2005	9	16	0.41083	0.43548
Africa	Uganda	UG	Gulu	2.81513	32.3265	1998	2005	8	14	0.48917	0.51852
Africa	Uganda	UG	Bundibugyo	0.6156	29.9753	1998	2005	8	15	0.868711	0.9
Africa	Uganda	UG	Iganga	0.231917	33.909401	1998	2005	8	16	0.695446	0.70968
Africa	Uganda	UG	Mukono	0.357383	33.026798	1998	2005	7	13	0.45205	0.32836
Africa	Uganda	UG	Moyo	3.44807	31.7444	1998	2005	9	15	0.25584	0.27119
Africa	Uganda	UG	Soroti	1.71783	33.8522	1998	2005	7	14	0.660377	0.7
Africa	Uganda	UG	Mpigi	0.066483	32.520599	1998	2005	7	12	0.51599	0.48438
Africa	Uganda	UG	Arua	3.07422	31.281601	1998	2005	8	15	0.168462	0.17857
Africa	Uganda	UG	Kitgum	3.30387	32.891899	1998	2005	5	13	0.197811	0.20968
Africa	Uganda	UG	Kotido	2.53498	33.6222	1998	2005	8	14	0.576519	0.61111
Africa	Uganda	UG	Iganga	0.341767	33.509201	1998	2005	7	15	0.639075	0.67742
Africa	Uganda	UG	Lira	1.6395	32.877201	2002	2002	5	16	0.652377	0.68
Africa	Uganda	UG	Kotido	3.00937	34.120499	1998	2005	7	16	0.232802	0.22034
Africa	Uganda	UG	Iganga	0.261283	33.514	2002	2002	5	16	0.890245	0.94366
Africa	Uganda	UG	Arua	3.43578	31.2173	1998	2005	10	15	0.659116	0.63492
Africa	Uganda	UG	Kibaale	0.951083	30.5665	1998	2005	7	18	0.505447	0.41539
Africa	Uganda	UG	Kitgum	3.61208	33.039001	1998	2005	5	12	0.051462	0.05455
Africa	Uganda	UG	Rukungiri	-0.411917	29.7747	2005	2005	5	16	0.441403	0.45902
Africa	Uganda	UG	Mukono	0.2805	33.146301	1998	2005	5	15	0.437297	0.41429
Africa	Uganda	UG	Moyo	3.39017	31.9538	1998	2005	8	14	0.220335	0.22034
Africa	Uganda	UG	Mukono	0.683633	32.922199	1998	2005	8	13	0.231396	0.24528
Africa	Uganda	UG	Iganga	0.177817	33.5611	2002	2002	5	16	0.763762	0.78182
Africa	Uganda	UG	Kitgum	2.69015	32.7943	1998	2005	7	13	0.45484	0.32787
Africa	Uganda	UG	Moyo	3.58578	31.584999	1998	2005	9	14	0.556755	0.59016
Africa	Uganda	UG	Kotido	2.7993	33.7248	1998	2005	5	17	0.353774	0.375
Africa	Uganda	UG	Moroto	2.58668	34.742401	1998	2005	9	18	0.015726	0.01667
Africa	Uganda	UG	Mpigi	0.2	32.599998	1998	2005	6	13	0.647767	0.61972
Africa	Uganda	UG	Mpigi	0.12925	32.555199	1998	2005	7	14	0.569389	0.49275
Africa	Uganda	UG	Tororo	0.932867	34.002102	2005	2005	5	16	0.284311	0.30137
Africa	Uganda	UG	Kitgum	2.92515	33.004501	1998	2005	4	14	0.52766	0.55932
Africa	Uganda	UG	Moyo	3.22953	31.783701	1998	2005	9	14	0.591623	0.62712
Africa	Uganda	UG	Kitgum	3.04172	33.3731	1998	2005	7	12	0.440255	0.46667
Africa	Uganda	UG	Kotido	2.67686	33.662399	1998	2005	7	13	0.179698	0.19048
Africa	Uganda	UG	Tororo	0.85	34.150002	2002	2002	5	16	0.690989	0.72857
Africa	Uganda	UG	Arua	3.10328	31.3993	1998	2005	7	18	0.412736	0.4375
Africa	Uganda	UG	Soroti	1.91733	33.9548	1998	2005	7	14	0.613208	0.65
Africa	Uganda	UG	Luwero	1.3335	32.501701	1998	2005	7	13	0.629057	0.66
Africa	Uganda	UG	Kitgum	2.80917	33.113499	1998	2005	8	12	0.818792	0.86792
Africa	Uganda	UG	Arua	3.4181	31.117001	1998	2005	5	18	0.589623	0.625
Africa	Uganda	UG	Bundibugyo	0.670617	30.0121	1998	2005	7	14	0.76346	0.67647
Africa	Uganda	UG	Iganga	0.16655	33.874901	2002	2002	5	16	0.624413	0.65079
Africa	Uganda	UG	Kitgum	3.24012	32.9151	1998	2005	7	14	0.417714	0.43333
Africa	Uganda	UG	Jinja	0.6479	33.283901	1998	2005	7	13	0.603151	0.63934
Africa	Uganda	UG	Soroti	1.75767	34.034302	1998	2005	6	14	0.673858	0.71429
Africa	Uganda	UG	Arua	3.00503	30.9098	2002	2002	5	16	0.319234	0.32836
Africa	Uganda	UG	Jinja	0.488533	33.2202	1998	2005	5	15	0.543651	0.57627
Africa	Uganda	UG	Iganga	0.20765	33.893101	1998	2005	9	13	0.676323	0.70313
Africa	Uganda	UG	Moroto	2.55052	34.620701	1998	2005	7	21	0	0
Africa	Uganda	UG	Iganga	0.350683	33.705502	2002	2002	5	16	0.844094	0.89474
Africa	Uganda	UG	Soroti	2.06353	33.374599	1998	2005	7	14	0.696321	0.7381
Africa	Uganda	UG	Mukono	0.700433	32.901001	1998	2005	6	13	0.480768	0.49057
Africa	Uganda	UG	Arua	3.0271	31.385099	1998	2005	8	15	0.719538	0.76271
Africa	Uganda	UG	Tororo	0.247683	33.993198	2002	2002	5	16	0.734522	0.76271
Africa	Uganda	UG	Rakai	-0.533	31.25	2002	2002	5	16	0.512497	0.30137
Africa	Uganda	UG	Kotido	3.6461	34.077702	1998	2005	6	15	0	0
Africa	Uganda	UG	Kitgum	3.26083	32.924301	1998	2005	7	13	0.494896	0.52459
Africa	Uganda	UG	Jinja	0.594383	33.110001	1998	2005	7	13	0.634349	0.67241
Africa	Uganda	UG	Luwero	1.30412	32.5467	1998	2005	8	13	0.673927	0.70968
Africa	Uganda	UG	Bundibugyo	1.04708	30.536301	1998	2005	8	13	0.4852	0.40678
Africa	Uganda	UG	Moroto	2.38577	34.507401	1998	2005	12	16	0.52766	0.55932
Africa	Uganda	UG	Gulu	2.60457	32.1745	1998	2005	8	13	0.708593	0.73333
Africa	Uganda	UG	Mukono	0.890033	32.865299	1998	2005	8	14	0.442217	0.46875
Africa	Uganda	UG	Moroto	2.48088	34.611401	1998	2005	6	13	0.04717	0.05
Africa	Uganda	UG	Mukono	0.2767	32.792801	1998	2005	7	14	0.690505	0.71875
Africa	Uganda	UG	Moyo	3.4872	31.5466	1998	2005	7	17	0.447717	0.47458
Africa	Uganda	UG	Moyo	3.32535	31.8932	1998	2005	9	17	0.587689	0.62295
Africa	Uganda	UG	Lira	2.26566	33.1427	2002	2002	5	16	0.411948	0.35
Africa	Uganda	UG	Moyo	3.21743	31.910101	1998	2005	9	14	0.639075	0.67742
Africa	Uganda	UG	Kotido	2.99978	34.088299	1998	2005	8	16	0.185585	0.19672
Africa	Uganda	UG	Moyo	3.556	31.9252	2002	2002	5	16	0.408802	0.43333
Africa	Uganda	UG	Lira	2.41938	33.072701	2002	2002	5	16	0.366669	0.323
Africa	Uganda	UG	Kotido	3.0085	34.197899	1998	2005	6	16	0.280075	0.29688
Africa	Uganda	UG	Arua	3.2084	31.2782	1998	2005	9	15	0.773585	0.8
Africa	Uganda	UG	Iganga	0.538817	33.904301	1998	2005	7	13	0.623604	0.66102
Africa	Uganda	UG	Bundibugyo	0.676633	30.0688	1998	2005	9	14	0.700311	0.59322
Africa	Uganda	UG	Tororo	0.2869	34.033401	2002	2002	5	16	0.553772	0.53333
Africa	Uganda	UG	Gulu	2.59318	31.9534	1998	2005	9	13	0.469394	0.44068
Africa	Uganda	UG	Tororo	0.264117	33.987801	2002	2002	5	16	0.580303	0.57377
Africa	Uganda	UG	Iganga	0.443417	33.481998	2002	2002	5	16	0.633849	0.67188
Africa	Uganda	UG	Kitgum	2.83623	32.965099	1998	2005	8	15	0.487962	0.51724
Africa	Uganda	UG	Luwero	1.51023	32.4063	1998	2005	7	12	0.703802	0.74603
Africa	Uganda	UG	Arua	3.35943	31.242001	1998	2005	9	18	0.486443	0.51563
Africa	Uganda	UG	Rukungiri	-0.964733	29.923	2005	2005	5	16	0.299832	0.24138
Africa	Uganda	UG	Kisoro	-1.19425	29.6598	2005	2005	5	16	0.884966	0.82456
Africa	Uganda	UG	Moyo	3.47785	31.6117	1998	2005	8	14	0.356962	0.37838
Africa	Uganda	UG	Luwero	1.47005	32.2603	1998	2005	8	14	0.578208	0.6129
Africa	Uganda	UG	Soroti	1.78567	34.124298	1998	2005	7	14	0.561547	0.59524
Africa	Uganda	UG	Soroti	1.63333	33.089001	2005	2005	5	16	0.182594	0.19355
Africa	Uganda	UG	Nebbi	2.47737	31.0868	1998	2005	9	12	0.404842	0.21538
Africa	Uganda	UG	Iganga	0.48	33.481998	2002	2002	5	16	0.612656	0.64474
Africa	Uganda	UG	Iganga	0.355633	33.442402	2002	2002	5	16	0.829538	0.87931
Africa	Uganda	UG	Rukungiri	-0.75	29.950001	2002	2002	5	16	0.811052	0.66667
Africa	Uganda	UG	Apac	1.98498	32.528	1998	2005	7	13	0.339187	0.34921
Africa	Uganda	UG	Mukono	0.15135	32.799801	1998	2005	4	14	0.763371	0.69231
Africa	Uganda	UG	Lira	2.41938	33.072701	2002	2002	5	16	0.366669	0.323
Africa	Uganda	UG	Kibaale	1.02597	30.690201	1998	2005	8	16	0.627478	0.55
Africa	Uganda	UG	Bundibugyo	0.766217	30.0541	1998	2005	8	13	0.746556	0.73684
Africa	Uganda	UG	Luwero	1.50563	32.504398	1998	2005	7	12	0.601821	0.63793
Africa	Uganda	UG	Iganga	0.405683	33.4184	1998	2005	9	14	0.825472	0.875
Africa	Uganda	UG	Gulu	2.611	32.164001	1998	2005	7	13	0.547774	0.58064
Africa	Uganda	UG	Gulu	2.81513	32.3265	1998	2005	9	14	0.415096	0.4
Africa	Uganda	UG	Moyo	3.47593	31.9011	1998	2005	8	15	0.42468	0.44068
Africa	Uganda	UG	Kotido	3.50243	34.139999	1998	2005	5	16	0.016264	0.01724
Africa	Uganda	UG	Moroto	2.52483	34.637199	1998	2005	7	15	0.015991	0.01695
Africa	Uganda	UG	Bundibugyo	0.70895	30.076799	1998	2005	8	13	0.838668	0.81481
Africa	Uganda	UG	Bundibugyo	1.0468	30.263201	1998	2005	7	14	0.219811	0.13333
Africa	Uganda	UG	Luwero	1.16262	32.465599	1998	2005	8	15	0.471698	0.5
Africa	Uganda	UG	Iganga	0.323433	33.6278	2002	2002	5	16	0.646875	0.64407
Africa	Uganda	UG	Kitgum	2.89558	33.082699	1998	2005	10	14	0.660463	0.69492
Africa	Uganda	UG	Soroti	2.32558	33.682999	1998	2005	7	14	0.673858	0.71429
Africa	Uganda	UG	Kisoro	-1.25956	29.6824	2005	2005	5	16	0.821406	0.74138
Africa	Uganda	UG	Rukungiri	-0.550533	29.7889	2005	2005	5	16	0.694604	0.71186
Africa	Uganda	UG	Bundibugyo	1.08253	30.292601	1998	2005	7	14	0.179075	0.16667
Africa	Uganda	UG	Tororo	0.98985	34.0951	2005	2005	5	16	0.211677	0.21053
Africa	Uganda	UG	Moyo	3.56058	31.820601	2002	2002	5	16	0.422906	0.44828
Africa	Uganda	UG	Mukono	0.8409	32.957199	1998	2005	8	12	0.502247	0.52459
Africa	Uganda	UG	Nebbi	2.46022	31.3671	1998	2005	9	15	0.448631	0.41936
Africa	Uganda	UG	Moyo	3.431	31.605101	1998	2005	9	18	0.479689	0.50847
Africa	Uganda	UG	Iganga	0.3234	33.712399	2002	2002	5	16	0.780745	0.82759
Africa	Uganda	UG	Rukungiri	-0.832217	30.0175	2005	2005	5	16	0.420625	0.31035
Africa	Uganda	UG	Jinja	0.451267	33.225601	1998	2005	7	16	0.553146	0.57895
Africa	Uganda	UG	Soroti	1.65902	33.5919	2005	2005	5	16	0.457078	0.47619
Africa	Uganda	UG	Mukono	0.779633	32.992199	1998	2005	6	13	0.628934	0.66667
Africa	Uganda	UG	Iganga	0.521867	33.404598	1998	2005	6	12	0.494896	0.52459
Africa	Uganda	UG	Jinja	0.59755	33.076302	1998	2005	7	14	0.68883	0.73016
Africa	Uganda	UG	Soroti	2.07183	33.801498	1998	2005	7	14	0.667283	0.70732
Africa	Uganda	UG	Hoima	1.43615	30.99	1998	2005	8	16	0.517815	0.53333
Africa	Uganda	UG	Apac	1.98438	32.5406	1998	2005	7	12	0.031981	0.0339
Africa	Uganda	UG	Soroti	2.27633	33.772499	1998	2005	7	13	0.359387	0.38095
Africa	Uganda	UG	Kisoro	-1.33757	29.7985	2005	2005	5	16	0.911488	0.89286
Africa	Uganda	UG	Gulu	2.687	32.660301	1998	2005	8	13	0.540941	0.54237
Africa	Uganda	UG	Arua	3.25658	31.2983	1998	2005	9	16	0.539085	0.57143
Africa	Uganda	UG	Kibaale	0.96595	30.6007	1998	2005	11	18	0.557084	0.50847
Africa	Uganda	UG	Arua	3.3063	31.2159	1998	2005	9	13	0.738991	0.78333
Africa	Uganda	UG	Gulu	2.26245	32.123299	1998	2005	7	15	0.643906	0.68254
Africa	Uganda	UG	Gulu	2.6135	32.474899	1998	2005	7	14	0.564785	0.54839
Africa	Uganda	UG	Tororo	0.464917	34.087799	1998	2005	6	15	0.382944	0.25424
Africa	Uganda	UG	Gulu	2.83488	32.1562	1998	2005	8	13	0.307193	0.27273
Africa	Uganda	UG	Tororo	0.695333	34.178902	2005	2005	5	16	0.299491	0.31746
Africa	Uganda	UG	Kitgum	2.85602	33.3428	1998	2005	8	14	0.603151	0.63934
Africa	Uganda	UG	Hoima	1.41	30.959999	2002	2002	5	16	0.247644	0.25
Africa	Uganda	UG	Moroto	2.52388	34.652699	1998	2005	5	17	0.092792	0.09836
Africa	Uganda	UG	Tororo	0.932933	34.002201	2005	2005	5	16	0.581398	0.59677
Africa	Uganda	UG	Luwero	1.53913	32.040001	1998	2005	9	13	0.503142	0.53333
Africa	Uganda	UG	Apac	2.04067	32.594002	1998	2005	8	11	0.691821	0.73333
Africa	Uganda	UG	Bundibugyo	0.8013	30.1108	1998	2005	6	14	0.752202	0.57778
Africa	Uganda	UG	Moyo	3.15787	31.821501	1998	2005	10	14	0.562726	0.59649
Africa	Uganda	UG	Moyo	3.78507	31.810301	1998	2005	8	15	0.479434	0.5082
Africa	Uganda	UG	Kitgum	2.72947	33.051102	1998	2005	8	14	0.623604	0.66102
Africa	Uganda	UG	Luwero	1.3156	32.471901	1998	2005	8	13	0.361632	0.38333
Africa	Uganda	UG	Gulu	2.89045	32.4468	1998	2005	9	13	0.763704	0.77778
Africa	Uganda	UG	Kisoro	-1.34123	29.7756	2005	2005	5	16	0.712941	0.53571
Africa	Uganda	UG	Kisoro	-1.23474	29.7157	2005	2005	5	16	0.837001	0.75
Africa	Uganda	UG	Tororo	0.245317	33.943401	1998	2005	7	13	0.572226	0.60656
Africa	Uganda	UG	Iganga	0.193717	33.864601	2002	2002	5	16	0.722514	0.75806
Africa	Uganda	UG	Nebbi	2.47508	31.507601	1998	2005	9	16	0.507737	0.51948
Africa	Uganda	UG	Moroto	2.5364	34.6577	1998	2005	8	13	0.016264	0.01724
Africa	Uganda	UG	Mukono	0.80345	33.0187	1998	2005	9	15	0.68883	0.73016
Africa	Uganda	UG	Hoima	1.50728	31.059999	1998	2005	8	14	0.266969	0.2459
Africa	Uganda	UG	Arua	3.6457	31.4792	1998	2005	7	17	0.200113	0.21212
Africa	Uganda	UG	Kitgum	3.2897	32.9189	1998	2005	5	12	0.520623	0.54386
Africa	Uganda	UG	Kitgum	3.37955	32.647301	1998	2005	7	12	0.172953	0.18333
Africa	Uganda	UG	Apac	2.23432	32.386501	1998	2005	8	12	0.475394	0.41071
Africa	Uganda	UG	Jinja	0.559033	33.327099	1998	2005	8	14	0.743477	0.78125
Africa	Uganda	UG	Soroti	1.82327	33.786098	1998	2005	5	14	0.718774	0.7619
Africa	Uganda	UG	Apac	2.44032	32.8377	1998	2005	7	12	0.330103	0.32787
Africa	Uganda	UG	Soroti	1.73383	34.1007	1998	2005	6	12	0.359387	0.38095
Africa	Uganda	UG	Jinja	0.614917	33.3004	1998	2005	7	13	0.722292	0.76563
Africa	Uganda	UG	Apac	2.08342	32.558899	1998	2005	7	14	0.25584	0.27119
Africa	Uganda	UG	Hoima	1.7	31.360001	2002	2002	5	16	0.314462	0.33333
Africa	Uganda	UG	Tororo	0.299867	34.030399	1998	2005	7	14	0.710196	0.71875
Africa	Uganda	UG	Moyo	3.22965	31.549999	2002	2002	5	16	0.650613	0.68965
Africa	Uganda	UG	Moyo	3.6286	31.6553	1998	2005	8	15	0.446868	0.47368
Africa	Uganda	UG	Nebbi	2.56368	31.4384	2003	2003	6	14	0.764848	0.71287
Africa	Uganda	UG	Masindi	1.84232	31.382799	2003	2003	6	14	0.5316	0.4569
Africa	Uganda	UG	Moyo	3.19765	31.5261	2003	2003	6	14	0.602344	0.61984
Africa	Uganda	UG	Hoima	1.58112	31.1866	2003	2003	6	14	0.560015	0.54167
Africa	Uganda	UG	Moyo	3.62798	31.7367	2003	2003	6	14	0.659654	0.67227
Africa	Uganda	UG	Moyo	3.22957	31.549801	2003	2003	6	14	0.628934	0.66667
Africa	Uganda	UG	Masindi	2.01975	31.422701	2003	2003	6	14	0.680393	0.57265
Africa	Uganda	UG	Iganga	0.52625	33.8619	2003	2003	6	14	0.553715	0.53782
Africa	Uganda	UG	Iganga	0.443417	33.481998	2003	2003	6	14	0.513641	0.51667
Africa	Uganda	UG	Iganga	0.323433	33.6278	2003	2003	6	14	0.711447	0.70248
Africa	Uganda	UG	Tororo	0.245483	33.943298	2003	2003	6	14	0.595169	0.536
Africa	Uganda	UG	Moyo	3.2564	31.543301	2003	2003	6	14	0.589187	0.60833
Africa	Uganda	UG	Iganga	0.166417	33.875	2003	2003	6	14	0.693312	0.69291
Africa	Uganda	UG	Masindi	1.7586	31.420799	2003	2003	6	14	0.736144	0.75
Africa	Uganda	UG	Masindi	2.17787	31.3829	2003	2003	6	14	0.672849	0.61345
Africa	Uganda	UG	Hoima	1.58602	31.090599	2003	2003	6	14	0.34049	0.28169
Africa	Uganda	UG	Moyo	3.5706	31.924601	2003	2003	6	14	0.42885	0.45
Africa	Uganda	UG	Iganga	0.35065	33.705502	2003	2003	6	14	0.647276	0.67797
Africa	Uganda	UG	Iganga	0.325767	33.713501	2003	2003	6	14	0.648206	0.65517
Africa	Uganda	UG	Hoima	1.49342	31.284	2003	2003	6	14	0.556623	0.46875
Africa	Uganda	UG	Iganga	0.261283	33.514	2003	2003	6	14	0.758159	0.79167
Africa	Uganda	UG	Hoima	1.67482	31.250999	2003	2003	6	14	0.468468	0.275
Africa	Uganda	UG	Masindi	1.8107	31.3703	2003	2003	6	14	0.732832	0.58333
Africa	Uganda	UG	Nebbi	2.24848	31.317801	2003	2003	6	14	0.160471	0.14167
Africa	Uganda	UG	Arua	3.02178	30.9095	2003	2003	6	14	0.513448	0.32773
Africa	Uganda	UG	Tororo	0.247283	33.993401	2003	2003	6	14	0.684484	0.69231
Africa	Uganda	UG	Tororo	0.238267	33.945301	2003	2003	6	14	0.655092	0.65833
Africa	Uganda	UG	Masindi	2.17778	31.3829	2003	2003	6	14	0.636887	0.43
Africa	Uganda	UG	Iganga	0.193133	33.865002	2003	2003	6	14	0.317293	0.28205
Africa	Uganda	UG	Nebbi	2.49985	31.468201	2003	2003	6	14	0.521986	0.49167
Africa	Uganda	UG	Moyo	3.56128	31.820801	2003	2003	6	14	0.536614	0.54622
Africa	Uganda	UG	Iganga	0.355633	33.442402	2003	2003	6	14	0.759741	0.79167
Africa	Uganda	UG	Tororo	0.264317	33.987801	2003	2003	6	14	0.566481	0.47297
Africa	Uganda	UG	Tororo	0.286867	34.033501	2003	2003	6	14	0.556034	0.42017
Africa	Uganda	UG	Iganga	0.177817	33.5611	2003	2003	6	14	0.667015	0.62281
Africa	Uganda	UG	Hoima	1.7317	31.310699	2003	2003	6	14	0.37068	0.2931
Africa	Uganda	UG	Nebbi	2.52397	31.463301	2003	2003	6	14	0.596832	0.6
Africa	Uganda	UG	Mbale	0.84306	34.299999	2009	2009	5	18	0.341872	0.30645
Africa	Uganda	UG	Iganga	0.70334	33.633499	2009	2009	5	18	0.303802	0.32203
Africa	Uganda	UG	Masaka	0.00917	31.243099	2009	2009	5	18	0.352226	0.32759
Africa	Uganda	UG	Gulu	3.50466	32.078899	2009	2009	5	18	0	0
Africa	Uganda	UG	Kitgum	2.76688	33.3046	2009	2009	5	18	0.017151	0.01818
Africa	Uganda	UG	Iganga	0.65294	33.4119	2009	2009	5	18	0.298745	0.31667
Africa	Uganda	UG	Kitgum	3.30763	32.8727	2009	2009	5	18	0.015726	0.01667
Africa	Uganda	UG	Mubende	0.29734	31.936399	2009	2009	5	18	0	0
Africa	Uganda	UG	Mbale	1.11175	34.200699	2009	2009	5	60	0.18667	0.19787
Africa	Uganda	UG	Kitgum	2.68828	32.792301	2009	2009	5	60	0	0
Africa	Uganda	UG	Kitgum	3.52066	32.864601	2009	2009	5	18	0	0
Africa	Uganda	UG	Gulu	3.2652	32.221199	2009	2009	5	18	0	0
Africa	Uganda	UG	Gulu	3.28016	32.367401	2009	2009	5	18	0	0
Africa	Uganda	UG	Gulu	2.68677	32.785198	2009	2009	5	60	0.097594	0.10345
Africa	Uganda	UG	Iganga	0.59436	33.537998	2009	2009	5	18	0.303802	0.32203
Africa	Uganda	UG	Rakai	-0.58808	31.130501	2009	2009	5	60	0	0
Africa	Uganda	UG	Kumi	1.35407	33.7505	2009	2009	5	18	0.062896	0.06667
Africa	Uganda	UG	Kitgum	3.29288	32.9855	2009	2009	5	18	0.031443	0.03333
Africa	Uganda	UG	Mbale	1.3688	34.306702	2009	2009	5	18	0.168462	0.17857
Africa	Uganda	UG	Kitgum	3.30366	32.8923	2009	2009	5	18	0	0
Africa	Uganda	UG	Mbale	1.28899	34.256302	2009	2009	5	18	0.115858	0.12281
Africa	Uganda	UG	Mubende	0.36585	31.759399	2009	2009	5	18	0	0
Africa	Uganda	UG	Gulu	2.5982	31.847401	2009	2009	5	18	0	0
Africa	Uganda	UG	Masaka	0.02863	31.2463	2009	2009	5	18	0.075472	0.08
Africa	Uganda	UG	Mubende	0.40665	31.9928	2009	2009	5	18	0	0
Africa	Uganda	UG	Kamuli	1.14955	33.5284	2009	2009	5	18	0.178915	0.18965
Africa	Uganda	UG	Gulu	2.5394	31.8482	2009	2009	5	18	0	0
Africa	Uganda	UG	Mbale	0.80528	34.378201	2009	2009	5	18	0.175757	0.10606
Africa	Uganda	UG	Rakai	-0.89491	31.736099	2009	2009	5	18	0.433363	0.23214
Africa	Uganda	UG	Kitgum	3.13995	32.910702	2009	2009	5	18	0	0
Africa	Uganda	UG	Rakai	-0.58808	31.130501	2009	2009	5	60	0.375967	0.35556
Africa	Uganda	UG	Tororo	0.83889	34	2009	2009	5	18	0.283019	0.3
Africa	Uganda	UG	Pallisa	1.13333	33.950001	2009	2009	5	18	0.185585	0.19672
Africa	Uganda	UG	Kitgum	3.26783	33.0448	2009	2009	5	18	0	0
Africa	Uganda	UG	Iganga	0.72515	33.540501	2009	2009	5	18	0.178915	0.18965
Africa	Uganda	UG	Rakai	-0.64697	31.2787	2009	2009	5	18	0.168298	0.11864
Africa	Uganda	UG	Kamuli	0.9161	33.440102	2009	2009	5	18	0.08133	0.08621
Africa	Uganda	UG	Kitgum	2.78172	33.168301	2009	2009	5	18	0.015217	0.01613
Africa	Uganda	UG	Kumi	1.60301	33.914799	2009	2009	5	18	0	0
Africa	Uganda	UG	Iganga	0.79102	33.537998	2009	2009	5	18	0.387462	0.41071
Africa	Uganda	UG	Mubende	0.30213	31.8396	2009	2009	5	60	0	0
Africa	Uganda	UG	Mbale	1.34894	34.282398	2009	2009	5	18	0.395623	0.41936
Africa	Uganda	UG	Mbale	0.93911	34.1339	2009	2009	5	18	0.203382	0.20313
Africa	Uganda	UG	Masaka	0.00144	31.5145	2009	2009	5	18	0.112955	0.08772
Africa	Uganda	UG	Kumi	1.46864	33.723202	2009	2009	5	18	0.031443	0.03333
Africa	Uganda	UG	Kitgum	2.76466	33.3078	2009	2009	5	18	0.031191	0.01667
Africa	Uganda	UG	Mbale	1.45677	34.386902	2009	2009	5	18	0.157236	0.16667
Africa	Uganda	UG	Gulu	3.24144	32.160599	2009	2009	5	18	0	0
